id_player,FullName,status,Club,position,opponent_team,gameweek_points,minutes,gameweek_goals, gameweek_assists, gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,value,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
133,Kepa Arrizabalaga,a,Chelsea,GKP,17,2,90,0,0,0,1,0,0,0,0,0,1,0,46,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,18,2,90,0,0,0,1,0,0,0,1,0,3,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,11,1,90,0,0,0,2,0,0,0,0,0,1,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,10,6,90,0,0,1,0,0,0,0,0,0,2,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,8,3,90,0,0,0,1,0,0,0,0,0,5,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,2,1,90,0,0,0,2,0,0,0,0,0,1,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,12,1,90,0,0,0,2,0,0,0,0,0,0,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,20,7,90,0,0,1,0,0,0,0,0,0,3,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,5,3,90,0,0,0,1,0,0,0,0,0,3,0,47,105,0,9,1,0,73,0,
133,Kepa Arrizabalaga,a,Chelsea,GKP,8,6,90,0,0,0,2,0,0,0,0,0,9,2,47,105,0,9,1,0,73,0,
147,Edouard Mendy,a,Chelsea,GKP,18,7,90,0,0,1,0,0,0,0,0,0,3,0,50,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,11,1,90,0,0,0,2,0,0,0,1,0,3,0,50,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,10,2,90,0,0,0,3,0,0,0,0,0,3,0,50,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,17,3,90,0,0,0,1,0,0,0,0,0,4,0,50,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,19,2,90,0,0,0,2,0,0,0,0,0,3,0,50,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,7,2,90,0,0,0,1,0,0,0,0,0,2,0,50,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,1,2,45,0,0,0,1,0,0,0,0,0,4,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,15,2,90,0,0,0,1,0,0,0,0,0,1,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,3,2,90,0,0,0,1,0,0,0,0,0,2,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
147,Edouard Mendy,a,Chelsea,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,0,1,1,0,25,0,
495,Remi Matthews,u,Crystal Palace,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
495,Remi Matthews,u,Crystal Palace,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,1,3,90,0,0,0,1,0,0,0,0,0,4,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,10,0,90,0,0,0,4,0,0,0,0,0,1,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
590,Joseph Whitworth,a,Crystal Palace,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,5,0,
644,Owen Goodman,a,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
644,Owen Goodman,a,Crystal Palace,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
176,Asmir Begović,a,Everton,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,19,9,90,0,0,1,0,0,0,0,0,0,4,2,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
176,Asmir Begović,a,Everton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,0,0,4,0,
182,Jordan Pickford,a,Everton,GKP,6,3,90,0,0,0,1,0,0,0,0,0,5,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,2,1,90,0,0,0,2,0,0,0,0,0,1,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,16,7,90,0,1,0,1,0,0,0,0,0,4,1,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,4,2,90,0,0,0,1,0,0,0,1,0,4,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,11,3,90,0,0,0,1,0,0,0,0,0,4,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,12,9,90,0,0,1,0,0,0,0,1,0,8,2,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,17,2,90,0,0,0,1,0,0,0,1,0,5,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,14,1,90,0,0,0,2,0,0,0,0,0,2,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,18,2,90,0,0,0,2,0,0,0,0,0,5,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,15,3,90,0,0,0,1,0,0,0,0,0,3,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,7,6,90,0,0,1,0,0,0,0,0,0,2,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,9,11,90,0,0,1,0,0,0,0,0,0,6,3,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,10,3,90,0,0,0,2,0,0,0,0,0,6,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,3,2,90,0,0,0,3,0,0,0,0,0,5,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,20,1,90,0,0,0,2,0,0,0,0,0,2,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,13,2,90,0,0,0,1,0,0,0,0,0,2,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,5,1,90,0,0,0,4,0,0,0,0,0,4,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,17,2,90,0,0,0,2,0,0,0,0,0,3,0,45,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,19,1,90,0,0,0,2,0,0,0,0,0,2,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,1,5,90,0,0,1,0,0,0,0,1,0,2,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,12,1,90,0,0,0,2,0,0,0,1,0,4,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,11,6,90,0,0,1,0,0,0,0,0,0,0,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,2,2,90,0,0,0,2,0,0,0,0,0,3,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,1,0,90,0,0,0,4,0,0,0,0,0,1,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,16,1,90,0,0,0,2,0,0,0,0,0,2,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,4,8,90,0,0,1,0,0,0,0,0,0,3,1,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,6,2,90,0,0,0,2,0,0,0,0,0,5,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,18,2,90,0,0,0,1,0,0,0,0,0,0,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,14,4,90,0,0,0,2,0,0,0,0,0,9,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,9,2,90,0,0,0,3,0,0,0,0,0,4,0,44,101,1,7,5,0,108,0,
182,Jordan Pickford,a,Everton,GKP,7,6,90,0,0,1,0,0,0,0,0,0,2,0,44,101,1,7,5,0,108,0,
2,Bernd Leno,a,Fulham,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,1,2,90,0,0,0,2,0,0,0,0,0,3,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,5,3,90,0,0,0,2,0,0,0,0,0,6,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,18,2,90,0,0,0,1,0,0,0,0,0,2,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,16,3,90,0,0,0,2,0,0,0,0,0,8,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,15,1,90,0,0,0,2,0,0,0,0,0,1,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,19,2,90,0,0,0,4,0,0,0,0,0,6,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,3,2,90,0,0,0,3,0,0,0,0,0,5,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,2,2,90,0,0,0,2,0,0,0,0,0,4,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,11,11,90,0,0,1,0,0,0,0,0,0,6,3,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,8,2,90,0,0,0,2,0,0,0,0,0,3,0,45,113,0,7,3,0,117,0,
2,Bernd Leno,a,Fulham,GKP,13,10,90,0,0,1,0,0,0,0,0,0,4,3,45,113,0,7,3,0,117,0,
